index,reactant_smiles
8289,CCOC(=O)CCCCCCCCCCCC=O
8290,COC(=O)CCC(=O)c1ccccc1
8291,O=C[C@H]1CC=CC(=O)O1
8292,CC(C)(C)OC(=O)N1CC(=O)C[C@H]1C(=O)OCc1ccccc1
8293,O=Cc1cn(-c2ccccc2)nc1-c1ccccc1
8294,C[C@@H]1OC(C)(C)O[C@H]1C=O
8295,O=CC1CCCCO1
8296,Cn1c2ccccc2c2cc(C=O)cnc21
8297,[N-]=[N+]=Nc1cc(Cl)ccc1C=O
8298,COc1ccc2c(c1)C(CC#N)(CCCCOCc1ccccc1)C(=O)CC2
8299,CCCc1ccc(CCC=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
8300,CCCCCCCCc1ccc(C=O)cc1
8301,O=C[C@@H]1CCCC[C@H]1COC(=O)c1ccccc1
8302,COc1cc(C(=O)c2ccc(Cl)cc2)c(-c2ccccc2)c(OC)c1OC
8303,C[Si](C)(C)C#CCCCC=O
8304,COc1ccc2c(c1)[C@@](CCC=O)(c1ccccc1)C(=O)N2C(=O)OC(C)(C)C
8305,O=C1CC2COCC(C1)N2Cc1ccccc1
8306,CC(C)=CCC/C(C)=C/CCC(=O)c1cc2cc([N+](=O)[O-])c([N+](=O)[O-])cc2o1
8307,CC(C)(C)[Si](OCCCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
8308,Cc1cccc(-c2ccc([Si](C)(C)C)cc2)c1C=O
8309,O=Cc1cccc(Oc2ccc(CC3SC(=O)NC3=O)cc2)c1
8310,O=Cc1cc2ccccc2s1
8311,CCC[C@H]1CC[C@H](C(F)(F)C(F)(F)[C@H]2CC[C@H](CC=O)CC2)CC1
8312,CC(=O)c1ccco1
8313,Brc1cccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)c1
8314,CC(C)N1CC2CN(C(C)C)CC(C1)C2=O
8315,O=C[C@H]1CN2CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1CCOCc1ccccc1
8316,CC(C)[C@H](C=O)COC(c1ccccc1)(c1ccccc1)c1ccccc1
8317,COc1cccc2c1C(=P(c1ccccc1)(c1ccccc1)c1ccccc1)OC2=O
8318,O=C[C@H]1[C@H](C(=O)c2ccccc2)[C@H]1c1ccccc1
8319,CC(C)(C)OC(=O)n1c2c(c3ccccc31)[C@H]1[C@H](C=O)[C@@H]3CC(=O)[C@H]1[C@H](C2)C3=O
8320,CCCCCCCC(=O)c1ccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
8321,C=CCc1cc(C=O)c(O)c(OC)c1
8322,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc([N+](=O)[O-])cc1
8323,COc1cc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc(OC)c1OC(C)=O
8324,CC1=C[C@@](C)(C=O)[C@@H]2[C@H]1[C@H]2/C(C)=C/[C@H](O[Si](C)(C)C(C)(C)C)[C@H](C[C@H](C)O[Si](C)(C)C(C)(C)C)O[Si](C)(C)C(C)(C)C
8325,CCC/C=C(\C)CCCCC(C)=O
8326,Cc1cc2c(cc1C(=O)c1ccc(I)cc1)C(C)(C)CCC2(C)C
8327,CCOc1ccc(-c2ccc([C@H]3CC[C@H](C=O)CO3)cc2)c(F)c1F
8328,O=Cc1ccc(OCC(O)CO)cc1
8329,CCCC/C=C/C[C@H]1O[C@]1(C)[C@H]1[C@H](OC)C(=O)CC[C@]12CO2
8330,O=Cc1ccc(Oc2cc(COC3CCCCO3)ccc2F)cc1
8331,CC1(C)OC[C@@H](CCCCCC=O)O1
8332,O=C1C(=O)N(Cc2ccccc2)c2ccc(F)cc21
8333,C[C@H](CCCCC[C@@H](C=O)O[Si](C)(C)C(C)(C)C)[C@@H](C)OC1CCCCO1
8334,O=C1CC(=P(c2ccccc2)(c2ccccc2)c2ccccc2)C(=O)N1c1ccccc1
8335,COC(=O)c1ccccc1-c1ccccc1C=O
8336,CC(=O)C1(C)CC1
8337,O=CC[C@H]1CC=CC(=O)O1
8338,Cc1cc(C=O)nn1C
8339,O=C1C(=O)N(Cc2ccccc2)c2c(Br)cccc21
8340,CCOC(=O)c1c(C(=O)c2cccs2)c2cc(Cl)ccc2n1C(=O)OC(C)(C)C
8341,COc1ccc(C(=O)C(C)(C)CC=C(C)C)cc1
8342,O=Cc1cccc2ccccc12
8343,CC#CC=P(c1ccccc1)(c1ccccc1)c1ccccc1
8344,COc1cc(C=O)c(-c2ccc(F)c(C)c2)c(OC)c1OC
8345,C=Cc1ccc(Cl)cc1C=O
8346,O=Cc1cccc2cccnc12
8347,CC(C)(C)COS(=O)(=O)Oc1cc(C=O)ccc1O
8348,CCCCCCC1(CCCCCC)c2ccccc2-c2ccc(C=O)cc21
8349,CCOC(=O)C(=O)CCc1ccccc1
8350,COC(=O)C[C@@H](O)[C@@H](OC)[C@@H](O)C=O
8351,COc1cc(C=O)cc2c1OCO2
8352,CC1(C)O[C@H]2O[C@@H](C=O)[C@H](O)[C@H]2O1
8353,CCCCCCc1ccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)s1
8354,Cc1ccc(S)c(C=O)c1
8355,CC(C)CCCC(C)CCCC(C)CC=O
8356,CN(C)c1nc(C(F)(F)F)ccc1/C(=C/C=O)c1ccc(F)cc1
8357,CCC[C@H](C)C[C@H](C)C[C@H](C)C=O
8358,CCCCOc1ccc([C@H]2CC[C@H](C=O)CC2)c(F)c1F
8359,C#CCOc1c(C=O)cccc1OC
8360,COc1ccc(C=O)c(CCNC(=O)CCl)c1
8361,Cc1ccc(C(=O)CCCC(=O)O)c(C)c1
8362,COC(=O)CC=P(c1ccccc1)(c1ccccc1)c1ccccc1
8363,COC(=O)CC1CC(=O)c2cc(O[Si](C)(C)C(C)(C)C)ccc21
8364,COC[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
8365,Cc1ccc(S(=O)(=O)OC[C@@H](C)C=O)cc1
8366,COC[C@]12CC[C@](C)(O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
8367,[N-]=[N+]=NCc1ccc(C=O)cc1
8368,COC(=O)CCC(=O)CCOC(C)=O
8369,COC(=O)c1cc(C=O)ccc1OC(C)=O
8370,COC(=O)CCCCCCCC=O
8371,O=Cc1ccc(Br)cn1
8372,CC[C@@H](C[C@@H](OCc1ccc(OC)cc1)C(C)(C)[C@@H]1O[C@H]1C=O)OCc1ccccc1
8373,O=CCCCO
8374,CC(C)(C)OC(=O)N[C@@H](C=O)Cc1ccc2ccccc2c1
8375,O=Cc1c(Nc2ccccc2)oc2ccc(Cl)cc2c1=O
8376,Clc1ccccc1C=P(c1ccccc1)(c1ccccc1)c1ccccc1
8377,O=CC#CCOCC#Cc1ccc([N+](=O)[O-])cc1Br
8378,CC(C)(C)C1=NC(=P(c2ccccc2)(c2ccccc2)c2ccccc2)C(=O)O1
8379,CC(C)COc1cccc2occ(C=O)c(=O)c12
8380,CC1CC(=O)OC1=O
8381,O=CC1(C#Cc2ccccc2)CC1
8382,CC(=O)c1ccccc1Br
8383,O=C(C(=O)C(F)(F)F)c1ccccc1
8384,CCCc1c(C=O)ccc(OC)c1F
8385,CC[C@@H](C)/C=C(\C)C=O
8386,Nc1cc(C=O)cc(N)c1N
8387,C(c1ccc(N(c2ccccc2)c2ccccc2)cc1)=P(c1ccccc1)(c1ccccc1)c1ccccc1
8388,O=Cc1c[nH]c2ccc(Cl)cc12
8389,O=Cc1cc(Br)c(Br)o1
8390,CO[C@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccc3ccccc3c2)C1=O
8391,Cc1ccc(C#CC(=O)c2ccccn2)cc1
8392,C[C@H](CCCC(C)(C)O[Si](C)(C)Cc1ccccc1)[C@H]1CC[C@H]2C(=O)CCC[C@]12C
8393,C/C(=C\C=O)OCCC#C[Si](C)(C)C(C)(C)C
8394,O=C[C@H]1[C@@H]2CC[C@H]1OC(=O)C2
8395,O=Cc1ccccc1C=O
8396,COc1ccc(C=O)c(OS(=O)(=O)c2ccc(C)cc2)c1OC
8397,COc1ccc(OC)c2c(OC)c([C@H](CC=O)O[Si](C)(C)C(C)(C)C)cc(OC)c12
8398,CC(C)[Si](O[C@@H](C=O)CC(=O)OC(C)(C)C)(C(C)C)C(C)C
8399,O=Cc1coc2cccc(OCC3CCCCC3)c2c1=O
8400,C/C=C1/CN2[C@H]3Cc4c([nH]c5ccccc45)[C@@H]2C[C@@H]1C3=O
8401,CC(C)(C)[Si](C)(C)OCC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1
8402,O=Cc1cc(OC2CCCCO2)ccc1Br
8403,C=C(C)c1c(C=O)ccn1Cc1c(I)ccc(OC)c1OC
8404,O=Cc1cc(Br)sc1Br
8405,COC(=O)CC[C@]1(C)C2=CCCC[C@]2(C=O)CC[C@H]1C(C)C
8406,Cc1cccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)c1C
8407,O=Cc1ccccc1/C=C/[N+](=O)[O-]
8408,Cc1ccc(C=O)cn1
8409,O=Cc1ccc(OCCO)cc1
8410,CCC(=O)CCc1ccccc1Br
8411,CC(=O)c1ccc(C(C)(C)C)cc1
8412,CCCCOc1ccc(-c2ccc([C@H]3CC[C@H](C=O)CC3)cc2)c(F)c1F
8413,COC(=O)C(=O)C(F)(F)F
8414,CC(C)CCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
8415,COC[C@@]1(O)CC[C@@]2(COC)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]32)C1
8416,CC(C)=CCC/C(C)=C/CCC(=O)c1cc2cc(F)c(F)cc2o1
8417,C=CCC(C=O)/C=C(\C)CCC=C(C)C
8418,COC(=O)c1ccc(N(c2ccc(C=O)cc2)c2ccc(C(=O)OC)cc2)cc1
8419,CC(C)(CC(=O)O)CC(=O)c1ccccc1
8420,O=Cc1sc2ccccc2c1O
8421,O=Cc1ccc2ccc(F)cc2n1
8422,O=C[C@H](Cc1ccc(O)cc1)NC(=O)OCc1ccccc1
8423,COc1cc(C)cc2c1[C@H](C)CC[C@H]2[C@@H](C)CCC=O
8424,O=Cc1cccc2cnccc12
8425,C=CCCC(C#N)(C=O)CCCCl
8426,Cc1cc2c3ccccc3cc(C=O)n2n1
8427,O=Cc1ccc(OCCN2CCOCC2)cc1
8428,COc1cc(C(C=O)c2ccccc2)c(OC)cc1O[Si](C)(C)C(C)(C)C
8429,O=CC[C@H]1CC[C@]2(CCCO2)O1
8430,O=CC1(CSc2ccc(C(F)(F)F)cc2)CC1
8431,CCOC(=O)CCC/C(C)=C(\C)C=O
8432,CCCB1O[C@@H](CC(=O)OC(C)(C)C)C[C@@H](C=O)O1
8433,CCOC(=O)C1(C)CN(Cc2ccccc2)CCC1=O
8434,CC(C)(C)[Si](C)(C)OCC(=O)c1ccccc1
8435,CC(C)=CCCC/C=C(\C)CC/C=C(\C)CCC=O
8436,CCc1ccc2c(c1)c(C=O)cn2C(=O)OC(C)(C)C
8437,COc1ccc(C[C@@H]2CC[C@@H]3C(=O)CC[C@H](OC(C)=O)[C@H]23)cc1F
8438,O=Cc1ccc(Cl)cc1-c1ccc2ccccc2c1
8439,O=Cc1cc2c(cc1C#Cc1ccc(F)cc1)OCO2
8440,CCOC(=O)c1cc2c([nH]1)CCCC2=O
8441,COC(=O)CC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1
8442,CO[C@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2C(=O)[C@H]1OC(=O)c1ccccc1
8443,CCCc1ccc(-c2ccc(-c3cc(F)c(C=O)c(F)c3)c(F)c2)cc1
8444,COc1cccc(C(=O)c2ccc(-c3ccccc3)s2)c1
8445,COc1cc(OC)cc(C(C)(C)C=O)c1
8446,O=C1CCCC1CCC#CCOCc1ccccc1
8447,O=CC=P(c1ccccc1)(c1ccccc1)c1ccccc1
8448,COc1ccc(C=O)c(Br)c1O
8449,CC(=O)/C=C/c1ccc2ccccc2c1
8450,COCO[C@]1(C2SCCCS2)CCC[C@@H]1C=O
8451,CCOP(=O)(CC=O)OCC
8452,O=C(c1ccc(Br)cc1)c1ccc(Br)cc1
8453,Cc1nn(C)cc1C=O
8454,Cn1cc(C=O)c(N)n1
8455,O=Cc1cn(-c2ccc([N+](=O)[O-])cc2)nn1
8456,CC[Si](CC)(CC)O[C@@H](C[C@H](OC)[C@@H](C)CO[Si](C)(C)C(C)(C)C)C(C)(C)[C@H](C=O)O[Si](C)(C)C(C)(C)C
8457,COc1cccc(C(=O)C(C)CN(C)C)c1
8458,CC(C(=O)OC(C)(C)C)=P(c1ccccc1)(c1ccccc1)c1ccccc1
8459,O=Cc1ccc(-c2ccc3c(c2)C(=O)c2ccccc2C3=O)cc1
8460,CC(C=O)COCc1ccccc1
8461,CC(C)(C)[Si](C)(C)OCCC[C@@H](O[Si](C)(C)C(C)(C)C)[C@@H](C=O)CCC#C[Si](C)(C)C
8462,COc1cc(C=O)cc2cc(-c3cccc(F)c3)oc12
8463,CCOC(=O)C(C)(C)CC=P(c1ccccc1)(c1ccccc1)c1ccccc1
8464,C(CCCOc1ccccc1)=P(c1ccccc1)(c1ccccc1)c1ccccc1
8465,Cc1ccc2c(c1)cc(C=O)n2Cc1ccccc1
8466,CC1(C)CCC[C@@]2(C)[C@H]1CC[C@]1(CC=O)[C@H]2CCN1S(=O)(=O)c1ccccc1[N+](=O)[O-]
8467,CC(C)(C)OC(=O)NCc1cccc(COc2c(F)cc(F)cc2C=O)c1
8468,CC(C)Oc1ccc(-c2noc(-c3ccc(O[C@H](C)C=O)cc3)n2)cc1C(F)(F)F
8469,C(=Cc1ccco1)C=P(c1ccccc1)(c1ccccc1)c1ccccc1
8470,COc1ccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1O[Si](c1ccccc1)(c1ccccc1)C(C)(C)C
8471,O=C[C@H]1C[C@@H]1C1CCN(C(=O)OCc2ccccc2)CC1
8472,O=CCCCCCCCCl
8473,CCCCC[C@H]1CC[C@H](CC=P(c2ccccc2)(c2ccccc2)c2ccccc2)CC1
8474,COc1cc([N+](=O)[O-])c(SC)c(C=O)c1O
8475,CC(C)(C)[Si](OCC(=O)CCOC1CCCCO1)(c1ccccc1)c1ccccc1
8476,CC(=O)c1ccc(C(F)(F)F)cc1Br
8477,CN(CCOC(=O)OC(C)(C)C)c1ccc(C=O)cc1
8478,c1ccc(P(=C2Cc3cccc4cccc2c34)(c2ccccc2)c2ccccc2)cc1
8479,C[C@H](C=O)[C@H](O)COCc1ccccc1
8480,O=Cc1c(Br)cncc1Br
8481,COc1ccc(COCC[C@@H](C=O)OC)cc1
8482,O=C(c1ccccc1)c1ccc(Br)cc1
8483,O=C[C@H]1O[C@@H](c2ccccc2)OC[C@H]1O
8484,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1Cl
8485,CC(/C=C/[C@@H]1[C@H](C(C)(C)O)CC[C@]1(C)O)=C\C=O
8486,O=Cc1cccc(-c2ccc(Cl)cc2)c1
8487,CC[Si](CC)(CC)O[C@@H](/C(C)=C/[C@H](C)[C@@H](C)O[Si](C)(C)C(C)(C)C)[C@@H](C)C=O
8488,Fc1c(Cl)cccc1C=P(c1ccccc1)(c1ccccc1)c1ccccc1
8489,CN(C)CCOc1ccc(/C(=C(/C=O)c2ccccc2)c2ccccc2)cc1
8490,O=C1CCC2(CCCO2)CC1
8491,O=C(c1ccccc1)c1cnc2ccccc2n1
8492,O=C(O)c1cccc(C(=O)C=P(c2ccccc2)(c2ccccc2)c2ccccc2)c1
8493,COc1ccc(COC[C@H](C)[C@@H](O[Si](C)(C)C(C)(C)C)[C@@H](C)C=O)cc1
8494,O=CCCSc1c(F)c(F)c(F)c(F)c1F
8495,C[C@H]1OC(C)(C)O[C@]1(C)C=O
8496,CC(C)(C)OC(=O)N1CCC(=CC=P(c2ccccc2)(c2ccccc2)c2ccccc2)CC1
8497,COc1cccc(CC/C=C(\C)CC[C@@H]2O[C@@]2(C)C=O)c1
8498,CC(C)N(C(=O)OCCCC=O)C(C)C
8499,CC(C)(C)[Si](C)(C)OC1CCCCC1=O
8500,Cc1ccc2c(c1)[n+]([O-])c(C=O)c[n+]2[O-]
8501,CC1=CC(O[Si](C)(C)C(C)(C)C)CC(C)(C)C12C=CC(=O)CC2
8502,CC(=O)C[C@@H]1O[C@H](COCc2ccccc2)[C@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1
8503,COc1cc(/C(C)=C/C=O)ccc1C
8504,CCOC(=O)C1=C(c2ccc(OC)cc2)OC(=O)C1=O
8505,COc1ccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)c(F)c1
8506,O=Cc1ccc(Oc2ccc(F)c(F)c2)c(F)c1
8507,COC1(OC)[C@@]2(Cl)C(=O)C(=O)[C@]1(Cl)[C@@H]1CCC[C@@H]12
8508,CC(C)(C)OC(=O)NCc1ccc2nc(C=O)sc2c1
8509,CC(C)(C)OC(=O)N1CCC2(CC1)CC(=O)C2
8510,CCOC(=O)OCN1C(=O)CC(=P(c2ccccc2)(c2ccccc2)c2ccccc2)C1=O
8511,COc1ccc(Cn2cc(C=O)c3c(Br)cccc32)cc1
8512,CC1(C)O[C@@H]([C@H](O)CO)[C@@H](C=O)O1
8513,CC[Si](CC)(CC)O[C@H]1C=C[C@H](C(C=O)OCc2ccc(OC)cc2)[C@@H](OCc2ccccc2)[C@H]1COC
8514,O=Cc1ccccc1C(=O)c1ccccc1
8515,CC(=O)c1ccc(C)cc1Br
8516,CC(=O)c1ccc(CO[Si](C)(C)C(C)(C)C)cc1
8517,O=Cc1ccc2c(ccn2S(=O)(=O)c2ccc([N+](=O)[O-])cc2)c1
8518,OCCCCCCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
8519,COc1cc(C=O)c([N+](=O)[O-])c(OC)c1OC
8520,C[C@H](CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)C[C@H](C)C(=O)COC(=O)C(C)(C)C
8521,COc1ccc(C(=O)CC2CN(C(=O)OC(C)(C)C)C2)nc1-c1ccc(F)c(Cl)c1
8522,CC(C)(C)OC(=O)N1CCC(C(=O)C2CC2)CC1
8523,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
8524,NCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
8525,C[C@@H](C=O)[C@H]1CC[C@H]2[C@@H](OC(=O)c3ccccc3)CCC[C@]12C
8526,O=CCc1ccc(OCc2ccccc2)cc1
8527,Cc1ccc(C(=O)/C=C/C[C@H](CC=O)c2ccccc2)cc1C
8528,C[C@@H](CCC#CCCCCCCOCc1ccccc1)CCC=O
8529,CC(=O)c1ccc(C)cc1O
8530,COCc1cnn(-c2ccc3c(c2)C(=O)C2(COC2)C2(CCC2)O3)c1
8531,CCCOc1ccc(F)cc1NC(=O)C(F)(F)F
8532,C/C=C\C[C@@H](CC=O)O[Si](c1ccccc1)(c1ccccc1)C(C)(C)C
8533,O=CCCSc1ccc(OC(F)(F)F)cc1
8534,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc2c(c1)OCO2
8535,CC1(C)O[C@H]2O[C@@H](C(=O)COCc3ccccc3)[C@@H](OCc3ccccc3)[C@H]2O1
8536,COCO[C@H]1C=C([C@H](C)CCCC(C)(C)OCOC)[C@@]2(C)CCCC(=O)[C@H]12
8537,C=CCCc1ccc(P(c2ccccc2)c2ccccc2)cc1
8538,CCCCCCC[C@@H](O)CC=O
8539,COc1cc2c(cc1OC)C(CCC=O)CCC2
8540,Cn1c(C=O)cnc1C1CC1
8541,CC(C)(C)[Si](C)(C)OCCCCCCCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
8542,CC(=O)CCC[C@H](C)COC1CCCCO1
8543,CC1(C=O)CCCC(=O)C1
8544,COc1cc(Cl)ccc1C=O
8545,O=C1CCC([C@H]2CC[C@H](c3ccc(F)c(F)c3)CC2)CC1
8546,CCN(CC)c1cc(C=O)oc1-c1ccccc1
8547,Brc1ccc(-n2cc(C=P(c3ccccc3)(c3ccccc3)c3ccccc3)nn2)cc1
8548,O=CCc1cc2ccccc2o1
8549,CC(C)=CC=P(c1ccccc1)(c1ccccc1)c1ccccc1
8550,Cc1ccccc1[C@@H](CC=O)C/C=C/C(=O)c1ccccc1
8551,CCCCCC=C=CC(C)(C)C=O
8552,CC(C)(C)OC(=O)NCCCC[C@@H](C=O)NC(=O)OCC1c2ccccc2-c2ccccc21
8553,COC(=O)/C=C/c1ccc(C=O)cc1
8554,O=Cc1cccc2c1B(O)OC2
8555,CNC(=O)CCCc1ccc(C=O)cc1
8556,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1O
8557,O=C1c2cccnc2-c2ncccc21
8558,CC1(C)COC2(CCC(=O)CC2)OC1
8559,C#Cc1ccc(C=O)cc1
8560,Cc1ncc(C)n2nc(C=P(c3ccccc3)(c3ccccc3)c3ccccc3)nc12
8561,COc1cc(OCc2ccccc2)ccc1C=O
8562,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(OCc2ccccc2)cc1)c1nc(C=O)cs1
8563,O=C1c2oc3ccccc3c2C2C=CC1O2
8564,CSc1ccc(Br)c(C=O)c1
8565,CC(C)(C)[Si](C)(C)O[C@H]1CCCC[C@H]1C=O
8566,CCCCCCOc1ccc(N(c2ccc(C=O)cc2)c2ccc(OCCCCCC)cc2)cc1
8567,O=Cc1cc(Cl)ccc1Br
8568,CCCCCCCCC/C=C\C/C=C\CC=O
8569,CCOC(=O)[C@H]1CCCC(=O)[C@@H]1NC(=O)OC(C)(C)C
8570,O=Cc1ccc(CCl)cc1[N+](=O)[O-]
8571,CCOC(=O)c1c(C(C)=O)c2cc(Cl)ccc2n1C(=O)OC(C)(C)C
8572,O=C1c2cc(Br)sc2-c2sc(Br)cc21
8573,COc1ccc2cc(C=P(c3ccccc3)(c3ccccc3)c3ccccc3)oc2c1
8574,Cc1cccc(C(=O)c2ccccc2)c1C(=O)O
8575,O=Cc1cc(O)c(O)cc1F
8576,CC(C)(C)OC(=O)N1CCc2cc(Cl)ccc2C1C=O
8577,Nc1c(Cl)cc(C=O)cc1C(F)(F)F
8578,CCOC(=O)[C@@H]1[C@@H]2C[C@@H](C=O)[C@@H](C2)[C@@]1(NC(=O)OCc1ccccc1)C(=O)OCC
8579,COc1ccc(CC(C)=O)cc1
8580,O=Cc1ccc(-c2ccc(-c3ccc(C=O)s3)s2)s1
8581,CC(C(=O)OCc1ccccc1)=P(c1ccccc1)(c1ccccc1)c1ccccc1
8582,C#CC(C)(C)Oc1cc(Br)ccc1C=O
8583,COc1cc(C=O)c(Br)cc1Br
8584,Cc1cccc([C@H](C)[C@@H](/C=C/[C@@H]2[C@@H]3[C@H](C[C@H]2O[Si](C)(C)C(C)(C)C)OC(=O)C3(F)F)O[Si](C)(C)C(C)(C)C)c1
8585,CCCCCCN1c2ccccc2CCc2cc(C=O)ccc21
8586,C[C@@H](C=P(c1ccccc1)(c1ccccc1)c1ccccc1)C(C)(C)O
8587,C=C=CCC(CC=O)(C(=O)OCC)C(=O)OCC
8588,CC(C)[Si](OC[C@]1(O)C=C[C@H]2O[C@]1(C)O[C@H]([C@H](C)C=O)[C@H]2C)(C(C)C)C(C)C
8589,COc1ccc(-c2nccc3ccccc23)cc1C=O
8590,Cc1[nH]c(=O)[nH]c(=O)c1C=O
8591,CCCCCCCCCCCCCCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
8592,Cc1ccc([C@@H]([C@@H](C)[N+](=O)[O-])[C@@H](C)C=O)cc1
8593,C=C(C)c1c(C=O)ccn1Cc1cc([N+](=O)[O-])ccc1I
8594,C[C@@H]1C(=O)[C@@H]2CCOS(=O)(=O)N12
8595,COc1c(O)cc(C=O)cc1[N+](=O)[O-]
8596,CCOC(=O)c1c(C=O)[nH]c(C(=O)OC(C)(C)C)c1C
8597,CC(=O)[C@@H]1Cc2ccc(Cl)cc2N2CCCCCCC[C@@H]12
8598,O=Cc1ccc(C2OCCO2)cc1
8599,CCN1C(=O)CC(=P(c2ccccc2)(c2ccccc2)c2ccccc2)C1=O
8600,O=Cc1ccc2cc(F)cc(F)c2n1
8601,C=CCC1(CCC=O)C(=O)c2ccccc2C1=O
8602,O=C(Cc1cccs1)N[C@@H]1C(=O)N2C(C(=O)OC(c3ccccc3)c3ccccc3)=C(C=P(c3ccccc3)(c3ccccc3)c3ccccc3)CS[C@H]12
8603,O=[N+]([O-])c1cc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc([N+](=O)[O-])c1
8604,O=CC#CCCc1ccccc1
8605,CSc1ccccc1C=O
8606,CCCOc1ccc(C)cc1C(=O)c1cc2c(c(C(=O)OC)c1)OCCC2
8607,COc1cc2c(cc1OC)-c1c(C#N)c(Cl)c(C=O)c(=O)n1CC2
8608,CC(C)(C)[Si](C)(C)OCCC[C@@H](O[Si](C)(C)C)[C@@H](C=O)Cc1ccccc1
8609,O=Cc1cn2c(n1)-c1ccccc1C2
8610,O=C[C@H]1CC[C@H](CC(=O)c2ccccc2)[C@@H]([N+](=O)[O-])[C@@H]1CCc1ccccc1
8611,CCN(CC)C(=O)C#CCC1(CC=O)c2ccccc2-c2ccccc21
8612,Cc1ccc(S(=O)(=O)N2[C@H](c3ccc([N+](=O)[O-])cc3)[C@H](C=O)[C@H]3CC(=O)C=C[C@]32C)cc1
8613,COc1cc(C=O)cc2cc(-c3ccc(N(C)C)cc3)oc12
8614,CC(c1ccccc1)=P(c1ccccc1)(c1ccccc1)c1ccccc1
8615,O=Cc1ccc(-c2cccc3nc(NC(=O)C4CC4)nn23)cc1
8616,CC(C=O)Oc1cc(C(F)(F)F)cc(C(F)(F)F)c1
8617,Clc1cccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)c1
8618,O=Cc1cc(OC2CCOC2)ccc1Br
8619,O=CCCc1cccc2ccccc12
8620,CCCCCCN1c2ccccc2Sc2cc(C=P(c3ccccc3)(c3ccccc3)c3ccccc3)ccc21
8621,CCc1cc(OC)c(F)cc1C=O
8622,COc1ccc(C(=O)c2cc(OC)c(OC)c(OC)c2)cc1I
8623,O=CC1=C(C#CC2=CCCCC2)CCCC1
8624,C[C@]12CC[C@@H]3c4cc(C=O)c(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
8625,CCCCCCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
8626,CC[Si](CC)(CC)OC(C)(C)CCC[C@@H](C)[C@H]1CC[C@H]2/C(=C/C(C=O)=C3C[C@@H](O[Si](C)(C)C(C)(C)C)C[C@H](O[Si](C)(C)C(C)(C)C)C3)CCC[C@]12C
8627,O=C(c1cc(Cl)cc(Cl)c1)C(F)(F)C(F)(F)F
8628,O=Cc1ccc(OCCCCCCCCCCCO)cc1
8629,C[C@]12CC[C@H]3[C@@H](C[C@@H](O)[C@@]4(O)C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O
8630,COC1=CC(=O)C(OC)=C(c2cccc(C=O)c2)C1=O
8631,O=S(=O)([O-])c1cccc(P(c2ccccc2)c2ccccc2)c1
8632,O=C1CCOc2c(Br)cccc21
8633,CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)c1ccccc1
8634,COc1ccc(COCCCCCC=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
8635,O=Cc1ccc(C2(c3ccccc3)c3ccccc3-c3ccccc32)cc1
